date,AAPL,ABBV,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BAC,BMY,BRK.B,C,CMCSA,COST,CRM,CSCO,CVX,DIS,FB,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PM,PYPL,T,TMO,TXN,UNH,UNP,V,VZ,WMT,XOM
2010-12-31,2.2469756097560984,,0.8700684646518138,1.380803189974366,0.8660664040517728,1.3140380313199105,2.5234221598877986,1.660233918128655,0.35224274406332445,1.2437764208548614,0.8957261132244351,0.23094887546326856,0.49674418604651166,1.1122747574310798,0.5717550907327886,0.839070924927416,1.1779632152588555,1.196747448979592,,1.3451431678144252,1.3451114752020856,1.2543828264758496,0.993862134088763,0.9549313165611972,0.9878928987194407,1.0802823838450173,0.6797981758199106,1.007820224719101,1.3766140602582488,0.7676872155564748,0.9502107481559537,0.9834390415785766,0.8286579534587184,5.0737820901556505,1.2592810842663527,0.7787878787878789,0.9061156566356956,0.839080459770115,0.9192972432509638,1.1609514370664027,,0.7675026123301982,0.9736240548619661,1.148763250883392,1.0509164969450107,1.4797368505093724,1.1302086677367575,0.9832463608898655,1.025655644241733,0.861447910535609
2011-03-31,2.429121951219513,,0.8905700344214548,1.563941896895471,0.933314575126618,1.49496644295302,2.526507713884994,1.8187134502923976,0.3519788918205804,1.2414279004227335,0.935667934660998,0.21581966796974164,1.2785529715762274,1.1292160788541508,2.3138938911206544,0.7117378681045209,1.8303814713896456,1.2439413265306123,,1.327972091337441,1.3279398586079858,1.3259391771019677,0.9523135033050047,0.9148016669239076,1.073806752037252,1.0893120998194057,0.6823209780710264,1.1313258426966288,1.364777618364418,0.8136119155978483,0.8695995785036882,0.89323467230444,0.8785463818935287,6.855467960380029,1.1149086623453157,0.931818181818182,0.89266398557759,0.9736829501915709,0.8801599771461216,1.3004955401387515,,0.7998955067920582,0.9771408475470374,1.2215547703180212,1.3151003782368351,1.5702743269568544,1.1818940609951847,1.0590497116176878,0.9893576586849105,0.9909358446144788
2011-06-30,2.3386829268292693,,0.95445776752279,1.7205924238108798,0.8849184018007878,1.396532438478747,2.8695652173913055,2.2222222222222223,0.28891820580474925,1.3597933302019725,0.8658536585365855,0.020333045641468258,1.309560723514212,1.251193593100262,0.6448261532068154,0.6470344255495645,1.3479223433242506,1.2445790816326532,,1.1470188474084813,1.1470132973667775,1.295169946332737,1.0457979225684608,1.0259299274579405,0.9527357392316643,1.1045805286488262,0.7281195420143606,1.353258426966292,1.5116571018651355,0.7964418700868843,0.929172813487882,0.915433403805497,0.9156837743066625,7.586213866990096,1.325162050677667,0.8050505050505052,0.9761475523505756,0.9861111111111112,0.9075846307670329,1.3230921704658078,,0.8202716823406474,1.1318797256901711,1.1590106007067138,1.5013092813500153,1.6665602146073513,1.3526805778491173,1.0219719857182097,1.0093120486507028,0.9572689817539725
2011-09-30,2.6564390243902447,,0.9283201573552217,1.5007120478496152,0.6800787844682049,1.3224272930648768,3.0314165497896224,1.9163742690058483,0.16145118733509228,1.4734617191169561,0.7948086820317746,0.01300197999695386,0.4793798449612404,1.2644386262128446,0.4947361130350464,0.6424720033181253,1.2232629427792914,0.8708545918367347,,1.1652319681043857,1.1652032623355935,1.17567084078712,1.0074598677998112,0.9831764161135973,0.7012805587892896,1.1098341815793793,0.7172520861634,1.4247191011235953,1.5749641319942602,0.6872155564749687,0.8616965226554268,0.8773255813953489,0.8610137073637233,3.2706690923792197,1.25957572186211,0.630808080808081,0.8579947302731937,0.8467432950191571,0.9027281816883298,1.2358771060455898,,0.7452978056426329,0.890451907860032,0.941696113074205,1.3407041024148973,1.3048893430843416,1.3754735152487962,1.010985992859105,0.9861269479285439,0.856150676868746
2011-12-31,2.6564390243902447,,0.9283201573552217,1.5007120478496152,0.6800787844682049,1.3224272930648768,3.0314165497896224,1.9163742690058483,0.16145118733509228,1.4734617191169561,0.7948086820317746,0.01300197999695386,0.4793798449612404,1.2644386262128446,0.4947361130350464,0.6424720033181253,1.2232629427792914,0.8708545918367347,,1.1652319681043857,1.1652032623355935,1.17567084078712,1.0074598677998112,0.9831764161135973,0.7012805587892896,1.1098341815793793,0.7172520861634,1.4247191011235953,1.5749641319942602,0.6872155564749687,0.8616965226554268,0.8773255813953489,0.8610137073637233,3.2706690923792197,1.25957572186211,0.630808080808081,0.8579947302731937,0.8467432950191571,0.9027281816883298,1.2358771060455898,,0.7452978056426329,0.890451907860032,0.941696113074205,1.3407041024148973,1.3048893430843416,1.3754735152487962,1.010985992859105,0.9861269479285439,0.856150676868746
2012-03-31,2.6564390243902447,,0.9283201573552217,1.5007120478496152,0.6800787844682049,1.3224272930648768,3.0314165497896224,1.9163742690058483,0.16145118733509228,1.4734617191169561,0.7948086820317746,0.01300197999695386,0.4793798449612404,1.2644386262128446,0.4947361130350464,0.6424720033181253,1.2232629427792914,0.8708545918367347,,1.1652319681043857,1.1652032623355935,1.17567084078712,1.0074598677998112,0.9831764161135973,0.7012805587892896,1.1098341815793793,0.7172520861634,1.4247191011235953,1.5749641319942602,0.6872155564749687,0.8616965226554268,0.8773255813953489,0.8610137073637233,3.2706690923792197,1.25957572186211,0.630808080808081,0.8579947302731937,0.8467432950191571,0.9027281816883298,1.2358771060455898,,0.7452978056426329,0.890451907860032,0.941696113074205,1.3407041024148973,1.3048893430843416,1.3754735152487962,1.010985992859105,0.9861269479285439,0.856150676868746
2012-06-30,2.6564390243902447,,0.9283201573552217,1.5007120478496152,0.6800787844682049,1.3224272930648768,3.0314165497896224,1.9163742690058483,0.16145118733509228,1.4734617191169561,0.7948086820317746,0.01300197999695386,0.4793798449612404,1.2644386262128446,0.4947361130350464,0.6424720033181253,1.2232629427792914,0.8708545918367347,,1.1652319681043857,1.1652032623355935,1.17567084078712,1.0074598677998112,0.9831764161135973,0.7012805587892896,1.1098341815793793,0.7172520861634,1.4247191011235953,1.5749641319942602,0.6872155564749687,0.8616965226554268,0.8773255813953489,0.8610137073637233,3.2706690923792197,1.25957572186211,0.630808080808081,0.8579947302731937,0.8467432950191571,0.9027281816883298,1.2358771060455898,,0.7452978056426329,0.890451907860032,0.941696113074205,1.3407041024148973,1.3048893430843416,1.3754735152487962,1.010985992859105,0.9861269479285439,0.856150676868746
2012-09-30,2.6564390243902447,,0.9283201573552217,1.5007120478496152,0.6800787844682049,1.3224272930648768,3.0314165497896224,1.9163742690058483,0.16145118733509228,1.4734617191169561,0.7948086820317746,0.01300197999695386,0.4793798449612404,1.2644386262128446,0.4947361130350464,0.6424720033181253,1.2232629427792914,0.8708545918367347,,1.1652319681043857,1.1652032623355935,1.17567084078712,1.0074598677998112,0.9831764161135973,0.7012805587892896,1.1098341815793793,0.7172520861634,1.4247191011235953,1.5749641319942602,0.6872155564749687,0.8616965226554268,0.8773255813953489,0.8610137073637233,3.2706690923792197,1.25957572186211,0.630808080808081,0.8579947302731937,0.8467432950191571,0.9027281816883298,1.2358771060455898,,0.7452978056426329,0.890451907860032,0.941696113074205,1.3407041024148973,1.3048893430843416,1.3754735152487962,1.010985992859105,0.9861269479285439,0.856150676868746
2012-12-31,0.5301951219512199,,0.5107236070658546,1.8940472799772143,1.0599324704558246,2.1244407158836687,3.524123422159889,1.8526315789473684,0.3063324538258574,1.53217472992015,1.0038039829939585,0.019353200995075405,1.9322997416020677,1.522254735869398,0.7274553262224686,0.8154292824554127,1.8431539509536783,1.4840561224489797,,1.6071040231968106,1.6070895150851339,2.2135957066189627,0.9745042492917848,1.082111436950146,1.0242142025611172,1.1909374486947957,0.9573064234426547,2.210202247191011,1.5826757532281195,0.8485726106743895,1.0787671232876712,0.9415081042988019,1.1028052279247686,2.6771780877299376,1.5203299941072486,0.6212121212121215,0.9491055332131466,1.2021072796934866,0.9701471218397366,1.6582755203171458,,0.8811389759665618,1.121856866537718,1.0938162544169612,1.5781204538842022,2.0084310030977544,2.4324237560192614,1.1881351277121672,1.2974154313949064,1.019540906415538
2013-03-31,0.5301951219512199,,0.5107236070658546,1.8940472799772143,1.0599324704558246,2.1244407158836687,3.524123422159889,1.8526315789473684,0.3063324538258574,1.53217472992015,1.0038039829939585,0.019353200995075405,1.9322997416020677,1.522254735869398,0.7274553262224686,0.8154292824554127,1.8431539509536783,1.4840561224489797,1.0,1.6071040231968106,1.6070895150851339,2.2135957066189627,0.9745042492917848,1.082111436950146,1.0242142025611172,1.1909374486947957,0.9573064234426547,2.210202247191011,1.5826757532281195,0.8485726106743895,1.0787671232876712,0.9415081042988019,1.1028052279247686,2.6771780877299376,1.5203299941072486,0.6212121212121215,0.9491055332131466,1.2021072796934866,0.9701471218397366,1.6582755203171458,,0.8811389759665618,1.121856866537718,1.0938162544169612,1.5781204538842022,2.0084310030977544,2.4324237560192614,1.1881351277121672,1.2974154313949064,1.019540906415538
